# all genes in this table have their expression variance significantly explained by subclone, tumor density, or both using a stepwise regression with a threshold of p<0.05
gene,clone_exp,density_exp
CLVS1,0,-0.349222366376756
CTB-131K11.1,0,-0.349114381057937
ITGB6,-0.349084800306803,0
MPZL1,0.2528269046214,0.0962548356908257
NRSN2,0,0.349080765636259
APLF,-0.348966728996067,0
ITCH,-0.234096178235898,0.114862954495884
NCAM1,0,-0.348893858318026
TBC1D5,-0.348767504089409,0
VAX2,0,-0.348687284931391
CTA-384D8.34,0.12022963704155,0.22840165240286
CPN1,-0.24249882244157,-0.106081068162818
UQCRC1,0.348520164333026,0
RP11-93L9.1,0,0.348435850052798
ZNF324B,0,0.34842417803928
THRB,0.226291151027907,0.122013087427895
RPS16,0.34828572346647,0
DDX21,0,-0.348235245665335
ABCD1,-0.348119240891321,0
PPM1A,0,0.347935000435654
ZFYVE16,-0.181064468294057,-0.166740354405418
AC142293.3,0.203391005859714,0.144377795499463
SPCS1,0.12598814229249,0.22174645000732
ROR2,0.347721609113564,0
LINC00639,-0.130659832152369,-0.217046082717725
ZNF2,-0.089590212311177,-0.258043419310587
CTD-2377D24.6,-0.209974499582515,-0.137575880667073
CCDC141,-0.347507249609636,0
CASP1,0.252144024224672,0.0953064697282803
ISYNA1,0,-0.347401393523822
AC079135.1,-0.347393454530981,0
NPC1,-0.0662315302010434,-0.281100877941624
VEZT,0,0.347196929644207
ALDOA,0.257005015190628,0.0901337473708528
SNRPD3,0.279779566222035,0.0672231120680601
DNM1L,0.346860151534609,0
FBXL5,0.124866339648335,0.221960096091603
KLHDC4,0,-0.346809612397154
POLR3H,0,0.346721931836995
DENND1A,-0.0695276664324972,-0.277139551221125
SOX4,0,-0.346663222655333
ADRM1,0.163434877698368,0.183191647068513
FRMD5,0.204243821727804,0.142329085404492
SLC25A6,0.274951213513569,0.0715742002808814
PDX1-AS1,-0.106637003356595,-0.239861452220245
TBRG4,0.34642755479647,0
TMEM30A,0,0.346348839277773
EMC4,0.0997919650171202,0.24653815251577
LYRM9,0,0.346050441684803
MACROD2,-0.345989558614143,0
ATP6V1C1,-0.27628836561839,0.0696620721434617
PEX19,0.149562664289118,0.196316849338232
EFCAB2,0,-0.345821959316325
ZNF239,-0.0961924991003484,0.249475568974748
TMEM185B,-0.132150283649284,-0.213457694870087
RP11-427H3.3,0.345607412656861,0
SH3BP4,0,0.34559811827957
ZNF598,0.236159027147816,0.109400338340729
NOXRED1,-0.345409897118384,0
INSC,0.13397443365353,0.211414833564567
PLEKHF2,0,0.345364074048133
PFDN2,0.345357130669215,0
KIAA1737,-0.125805176530112,-0.219460211551536
FZD6,-0.189652242863616,0.15561282283643
STARD3NL,0.073710029332293,0.271515164650975
RPL34,0.116298806789536,-0.228695871379755
LMF1,-0.165212235666132,0.179744834098245
GS1-358P8.4,0.202507431060361,0.142271697224756
KIAA0196,-0.215615697414246,0.129132050508785
PRKAR1B,0,-0.344671267848996
RNMTL1,0.149867458466339,0.194668884979422
MT1M,0,-0.344462889579094
HAUS8,0,0.344425527927027
COX10,-0.0994337181637777,-0.24492922847526
PITX2,0,-0.344270627133334
ABCB1,0.344226210633254,0
GORASP2,0.0830155262239344,0.261017672229907
RUSC1,0.0984296469312423,0.245567350003128
HOXA-AS4,0,-0.343966425112262
IGLV6-57,0.066100266252793,0.277847500033449
VPS13C,-0.259027103220105,0.0847459483935992
TMEM260,-0.343645124172979,0
PGF,-0.343630966453884,0
CCL5,0,0.343472429708046
SDHAF2,0.274428403542799,0.0690119717569724
EIF3E,0,0.343431285058644
PLXDC1,0,0.343412644213592
MSC,0,-0.343408793895704
ERLEC1,0.0903922262996704,0.252952690791496
FMN2,0,0.343239526996058
EXOC4,-0.144533522930211,-0.198691043727457
NOP14,0,-0.343196319400568
FAM198B,0,0.343079157018955
APOA2,-0.267651400112561,-0.0752814914711889
FAM182B,-0.342924346321855,0
COMMD5,0.151992996297742,0.190908899131921
KCNQ1,-0.0736032037307151,0.269266038258651
BTBD1,0,0.342755796595313
CARD14,0,-0.342725083232982
SEC14L5,0,0.342501145386101
SNF8,0,-0.342329795145697
CST4,0,0.342248794739365
PKMYT1,0.0889648210608962,0.253282753426962
CMAS,0.195696903678706,0.146507472037705
CHSY1,0,0.342114930143142
CA8,0,-0.34173508772735
ALG13,0,0.341650071206951
VPS37D,0,0.341646567623989
RPS4Y1,0.246036597895775,0.0955968477724807
NOS2,0.188146807947937,0.153224431080891
MAML2,-0.341352004373821,0
GS1-124K5.11,-0.070766533758786,-0.270565236386159
SAR1A,0.207205812291567,0.134111481657932
RP11-284F21.10,0.131578947368421,-0.20954833662043
SAMD14,0.188732426413495,0.152380735680176
SYTL2,0,0.341111015553159
SURF2,0.103834792510095,-0.237261422802585
GATAD2B,0,-0.341083759216635
PLK1,0.0686063227728486,0.272288411196003
TFAP4,0,-0.34088833608381
N4BP1,-0.0803797715132374,0.26042146885658
TMEM131,0,0.340655887818585
PDP1,0,0.340425531914894
OSER1-AS1,0.133635111198583,0.206781483254853
SLC5A9,0.137407529090653,0.202975676856368
PHLDB3,0,0.340347065607129
SLC4A7,0,0.340245212194681
VSNL1,0,0.340192150608736
TLE4,-0.340188835325327,0
FEM1C,0,-0.340178503106065
TXNL1,0,0.340030775642361
GOLGA6L4,0,-0.339936720816018
NAA20,-0.178776646318777,0.161118077468961
ARHGAP19,0.129353942588503,0.210449462212408
ADH5,0,0.339737377652873
KIAA0556,-0.176568603348903,0.16314294299216
PLTP,0,0.339603326935381
KANSL1,-0.339580426943223,0
AL592183.1,-0.147420371018551,-0.192033601680084
PPIH,0.339425505545707,0
SALL4,-0.260317379100637,-0.079085287410093
HNRNPA3,0.0645742292654009,0.274782231234957
APCDD1,0,-0.339310568053083
C19orf10,0.339272800559567,0
ASAP1,-0.339225549281071,0
IGFBP3,0.125029689084596,0.214081862702593
POLR3D,0.150389176746746,0.188533501953845
LIPA,-0.103296496632755,-0.235523534890385
MFSD9,0,-0.338717604868902
ACYP2,-0.338621459087322,0
RP11-356J5.12,-0.338611321939857,0
ADIPOR1,0,0.338610631118868
GNPTAB,0,0.338551617473129
EFNB2,0.219594353605085,0.118951564964452
CPNE5,0.0955701124998631,0.242849631390419
KLK4,-0.217426253411598,-0.120941912488628
PDSS2,-0.338282932637588,0
PAMR1,0,0.338282894943591
KIAA1549,0,-0.338211156283932
RP11-252K23.2,0,-0.338210634601834
HTRA1,0.242047629118031,0.0961531518055634
FANCM,-0.0952896875842675,-0.242897453676952
GPKOW,0,0.338012958963283
RRP36,0.209293069297658,0.128682272180261
RP1-90G24.10,-0.189713449893519,-0.148212566976635
IL6R,0.0675083639605588,0.270386355774209
ABHD11,0.337887665881752,0
PTPRU,0.0928228376498048,0.245062615018627
SHISA6,0.244204437999042,0.0936788408451958
WAS,0,-0.337702544782237
MDFI,0,-0.337643167191999
TEF,0.173047849905961,0.164576617759351
RAB40B,-0.33762413267613,0
MRPL52,0,-0.337489486812689
TMEM255B,0,0.337088412239278
MAZ,0.137126503474843,0.199904894445923
SLC25A36,0,0.336928095764471
RP11-1407O15.2,-0.18189882979149,0.154990858113689
HUWE1,-0.117659907694411,-0.218979110882609
CDKN1A,0.0685142792992869,0.26803887210375
TCP1,0.215916275195349,0.120620734400746
LINC00467,-0.106857158145384,-0.229544015481892
CTD-2201G3.1,0,-0.336353387033239
ELAVL2,0.115660429834272,0.220692250222225
GCN1L1,0,-0.336305864352603
TNIK,0.336171788226583,0
NRCAM,0.185507313246897,0.150648272043556
MEIOB,-0.33606527184323,0
FBXW5,0.196792008625052,-0.139254989108671
KLF9,0.184793326270701,0.151089892638811
MIR194-2,-0.075892659290009,-0.259931157761002
HNRNPF,0,0.33576879363533
LINC00662,0,0.335763916409078
RP4-781K5.7,0.189076511615711,0.146625412973937
RP11-529H2.2,0,-0.33566794089904
CLDN3,0.33566014303456,0
SULT1C2,-0.33565182385436,0
FCAMR,0.106325086496166,0.229306118191143
PLA2G4E,0,-0.335535435529191
KIF3C,-0.0734181908847391,0.26208452937303
C8orf59,0,0.335486789259228
MOGS,0,0.335450471188447
LAMB1,0.335446427279174,0
ATXN10,0,0.335433043982963
LINC00937,0,0.335385504887737
BTK,0,0.335330454175369
ZBTB38,-0.33529681062109,0
KIF16B,-0.215745122936627,0.119487203862267
CHP2,0,0.335210265832914
AC104841.2,0,-0.335163729408044
CD79B,0,-0.335163729408044
CDH16,0,-0.335163729408044
IL13,0,-0.335163729408044
RN7SL48P,0,-0.335163729408044
RP1-74B13.2,0,-0.335163729408044
RP11-26L16.1,0,-0.335163729408044
RP11-430C7.4,0,-0.335163729408044
RP11-70F11.8,0,-0.335163729408044
RP11-787D18.2,0,-0.335163729408044
RP3-348I23.2,0,-0.335163729408044
TTTY13,0,-0.335163729408044
STARD7,0.255594485520155,0.0795504705752526
COX5A,0.0937083557798633,0.241401797612634
PHKB,-0.0733043255694907,0.261678468845093
PBX1,0.0654928047157013,0.269431276121277
NOTCH2NL,0.107518955349621,0.227388975809363
RP11-67H24.2,-0.262576134344083,-0.0723014653976723
RP3-508I15.18,-0.262576134344083,-0.0723014653976723
RP11-758M4.1,-0.334752208764847,0
FAM134C,0,-0.334679727232588
TMEM200A,-0.33458232828271,0
TPMT,0,0.334471296379481
SOD1,0.216438159464852,0.117969628100197
KIAA1191,0.162654511498346,0.171707579570454
DPP7,0,-0.334332758912651
PPIL1,0,0.334274134509646
DYNC1LI2,0,0.334271047227926
PIP5K1B,-0.33425322823353,0
EYA3,0,0.334237835474051
SLC35B2,0.118851904319345,0.215365690069508
NPPA-AS1,-0.3342143342291,0
N4BP2L2,-0.33414692334514,0
UBE2S,0.19806852345567,0.136011685291281
NECAP1,0.252140305596392,0.0818205402816489
GINS3,0,0.333950382625655
GAS2,-0.0815916892001568,0.252103235716802
TTC19,0,0.333515557377796
DAZAP1,0.114074473935132,-0.219332852378958
NFATC4,0,-0.333390149363029
C4orf29,0,-0.333367120541496
ACSBG2,0.0691654186709363,0.264177116474234
GRPEL1,0.264707398814127,0.068625934519206
GPD2,0,0.333200528803492
ACTG1,0.104597098409369,0.228486528329213
DDX27,-0.162709218160145,-0.170321749583966
ANKRD13D,-0.0967676971100594,-0.236216097972562
MANSC1,0.141238790518829,0.191744981782492
KIF2C,0.153208583542169,0.179738600721862
CCND2,0.33288799821866,0
C14orf169,0,-0.3328698226055
RP11-219E7.4,-0.249287815631574,-0.0835487351450372
SP100,-0.332774219249599,0
ATP5J,0.101180942211375,0.231504080543055
FPR3,0,-0.332610319319821
IRAK4,0,0.332300829040212
SOS1,0,0.332294860457078
STXBP4,-0.160691935132782,0.171589301262516
PDZRN3,-0.138183183399997,-0.19403347147416
DHX34,-0.0851150586817005,-0.247083643584016
GTF2F2,0,0.332144021443837
PCA3,0,0.332144003219894
DHRS2,0,-0.332127545551983
PHLPP1,-0.213121834745183,0.118893434520098
YWHAH,0.245811375068405,0.0861451157072498
DIAPH2,-0.331933365720644,0
FMNL2,-0.331746229589929,0
ABCE1,0.219270222106315,0.112378841222237
FDFT1,0.210241001828,0.121351879478075
ZNF678,0,0.331551768726589
RCOR3,0,0.331509227667068
ERP29,0.0724201554013669,-0.259042124684909
TEKT3,0.0661856990291144,0.265189906483465
EMP2,0,0.331371016469049
ATP2B1,0.331351204602976,0
TBRG1,0,-0.331029859213037
MACC1,-0.330826210826211,0
C16orf72,0.108523834206152,0.222116570448087
DDX58,-0.330591831064185,0
ALYREF,0.132347756096345,-0.198238497344925
COPS6,0.177615781369456,0.152871248748237
CRTAM,-0.330340216221755,0
ZMAT3,-0.124795193883124,0.205514088638065
CLMN,-0.106830491839034,0.223395979497619
FAM167A,-0.0669724496886043,-0.263243374582781
CASP4,0,0.330214705529567
LAMP3,0,0.330124337536853
GUK1,0.329969214295275,0
NOB1,0,0.329907824608537
RP11-191G24.1,0,-0.329882465012678
RP11-624L4.1,-0.329690537990748,0
NCOA3,-0.329681201519792,0
THSD7A,-0.183790062410335,-0.145717573206522
BUB1,0.0699477285927123,0.259538900532815
PLXNA2,-0.135747156455724,0.193554632973406
SYNE1,0,0.329276041740211
YRDC,0,0.329241277856876
RP11-14N7.2,0,0.329217114760703
CCT8,0.245196345011502,0.0840166810591949
ZNF322,-0.124477738981608,0.204724793803189
RP11-10J21.5,-0.0705723198691609,-0.258554511221265
PLEKHG2,0,-0.329064155086679
FAM227A,-0.0775018095941391,0.251522618098866
AF129408.17,-0.328997071431603,0
DAAM2,0.0812965461507915,0.247637713906196
KLHDC9,0,0.328918734571911
IQCE,0,-0.328730912041705
RP11-150O12.6,-0.241222139784723,0.0874631053666812
ELOVL6,0.172776507951,0.155896325617641
ZC3HAV1,0,0.328523422818659
MTIF3,0.079972500336922,0.248520528362013
KIAA1919,0,0.328427560832211
GUCY2C,-0.120048593726992,-0.208356648505375
SPATS2L,0,0.328290578493254
SENP6,-0.328055926801686,0
ATOX1,0.131200789199657,0.196846855075906
RP11-214L13.1,0,0.32804511001625
IFITM1,0,0.327980909237987
NR3C1,0.0785606703033832,0.249332354541888
TRIM16,-0.213764169248051,0.114111379650747
RP11-390F4.6,-0.130722882841128,-0.196894206026196
PDAP1,0.144472199655295,0.183141366821809
GPR173,0,0.327495608042163
SLC2A6,0.15752206533158,0.169739682854803
UFM1,0,0.327049247549924
AL589743.1,-0.141769749813939,0.185129925328649
RAD54B,0,0.326819969021804
BAG1,0.153874742243322,0.172840838248693
OGFRL1,0,0.326705372448815
CNPY3,0,0.326667419490612
HMCN2,0,-0.326515151515151
GNPDA1,0.0770352758281704,0.249454744976109
WBSCR22,0.32647643189915,0
SPINK4,0,-0.32638368229844
RUFY2,-0.0780743014934591,0.248280306658133
TNRC6B,-0.326329291475186,0
GNAO1,0,-0.326304705157181
DTNA,0.129563553700053,-0.196707128361606
DPY30,0,0.326109616725196
STAU2,-0.32605879886316,0
AC226118.1,-0.0954286739095551,-0.230624014800412
SNHG5,0.32598677141288,0
PRCC,0.138887696965363,0.186960356623519
AC159540.1,0,0.325739149324126
CNPPD1,0,0.325725504632186
RP11-657O9.1,-0.32566765578635,0
CD320,0.325598106348804,0
MRPL35,0.0850591050961823,0.240487740134522
MYO1F,0,-0.325500753507835
SPAG4,0,-0.325427201959653
CTC-513N18.6,0,-0.325349416320009
RP5-1063M23.2,0,-0.325303785358331
EIF3M,0,0.325125837581354
CCDC127,0,0.325082330657139
C8orf47,-0.325080789671175,0
GOLGB1,-0.324935585456628,0
SETD7,0.103055139622245,0.221819423647779
CEP112,0,0.324764614238298
WIPF2,-0.152060544893501,0.172672581669464
CACNA1D,-0.230479349125982,-0.094203127003243
DHX30,-0.0651123640179131,-0.259365284396268
UGCG,0,0.324459581566692
CDX1,0,0.324415974020188
DCBLD2,-0.104018169112509,0.220347076636385
LINC00667,-0.16397818866597,0.160315374507227
CD52,-0.114872807824258,-0.209381272641487
TRIB1,0.181425663871718,-0.14281007279679
VAV2,-0.324229730474563,0
RP11-1017G21.6,0.101771141176152,0.222341593688149
RP11-613M10.9,0,0.323903579353921
PHLDA1,0.260426504476597,0.0634326243813985
MAP2K6,0,-0.323851234184167
DOHH,0,0.323840166730229
KIAA1432,0,0.32378019895784
HBG2,-0.0670530693740222,0.256699916746463
ALOX5AP,0.173059629219701,0.150681377974543
CCDC18,0,0.323546622801561
RP11-46C24.5,0,-0.323414888752373
AC091633.3,0,-0.323387595895044
CTD-2054N24.2,0,-0.323387595895044
AOAH,-0.323387340768484,0
VGF,0,0.323184913647074
SNRNP40,0.0893838682901642,0.233799337267897
FGF14-AS2,0,-0.323094803254192
CTC-510F12.2,-0.245147360918962,-0.0778728042594223
MYO1H,0,-0.322995140591612
RP11-184D12.1,0,-0.322889428464699
LGR5,-0.227151468667234,-0.0956677013050825
SORBS3,0,0.322652998720882
RASAL1,-0.252063798020334,0.0704311395851601
PHF17,0.322492222315648,0
PYCR2,0,-0.322440823854903
CTD-2006C1.12,-0.322424517752306,0
ADAM11,0,-0.322374301675978
FXR1,0,0.322331048492056
LPIN1,0,-0.322320141117707
RP11-773D16.1,-0.148013670570673,-0.174238045265527
TEK,0,-0.322246838678892
GOPC,0,0.322245285596556
JAK2,0.145048535237017,0.177170301368273
GRM8,0.112981353113731,0.209200594159302
AMICA1,0,-0.322071385446742
SEC61G,0.32201503371294,0
CDCP1,0,-0.321921797642587
CENPB,0,0.321919116497942
RP11-169E6.4,0,-0.321884891727712
RP11-196G11.2,-0.14912843157345,-0.172687550816703
TCF19,0,-0.321637644953205
PFDN4,-0.130017166911863,-0.191606532113834
SCAF11,0.126332274763997,-0.195264956521319
RP5-1057J7.6,-0.32157422721716,0
SDC1,0.321571631477314,0
SERINC3,0,0.321452416414154
RP11-399K21.11,0,-0.321431089675791
ZMYND8,-0.321417943315597,0
CTD-2319I12.4,-0.32141713114229,0
PLEKHH1,-0.161304058149612,-0.159916442494101
SRSF7,0,0.321102486796245
DONSON,0,-0.320996441281139
E2F4,0.239017315517394,0.0819481145853854
CAB39,-0.320854752080404,0
RAB14,0.138426707873648,0.18236484948671
ANKS4B,0.191337794791294,0.129437360579439
RP1-92O14.3,-0.208090653353936,0.112669545808735
WDR3,0.143730505796095,-0.176916884724851
UBE2A,0.200927373357556,0.119692424690523
CYP4X1,0,-0.320579310815965
H1FX-AS1,-0.320552702018375,0
ATG7,-0.0836312463398219,-0.236777469910058
TSPAN3,0.124261790264068,0.196142326837088
DDC8,0,-0.320162545391665
SPINT2,0,-0.320104126370628
TMEM167B,0.13406364515012,0.186017603977693
ATP6V1C2,-0.241496653108286,0.0785158376837588
PRR13,0.319939629651129,0
MCOLN2,0.319933076172329,0
FUCA2,0.253109682635511,0.0666031919958085
PDIA6,-0.0656483984053126,0.254057822858378
LINC00559,0,-0.319673761686891
TEX41,0,0.319662986188589
ZWINT,0.0955924699896335,0.224022315593371
FUS,0.246521608873468,0.0730584063151001
PIK3R6,0,0.319544261035055
PELI2,-0.31952843442673,0
UQCRC2,0.129091292453748,0.19040526367008
INVS,-0.319467319694868,0
SHC1,0.245208762778514,0.0741952237631172
RP11-794G24.1,0,0.319372066258906
SORL1,-0.319341350486793,0
NUMB,-0.0912570664709383,-0.227984841195743
CLYBL,-0.319071508408931,0
SPINT1,0.207261424313,0.111783739577222
RP11-402J6.1,-0.31904478999845,0
RANGAP1,0,-0.318993733032248
ATXN1,-0.318879903058402,0
AC092295.4,-0.109004959342674,-0.209862979783522
RPS3A,0.115156741283026,0.203675676944014
LXN,0.119446354776553,0.19933954139638
RBP2,0,0.318774738367359
KRT75,0,-0.318720959577216
SLC26A3,-0.318685512367491,0
VMP1,-0.318630808608818,0
TMPO,0.206426079258449,0.112159558402333
REXO4,0,-0.318475161338736
RBBP5,0.239939501971588,-0.0784961918651758
MRPS5,0,-0.318387053388851
FTH1,-0.154723058726817,0.163388221083271
ACVR2B-AS1,0,-0.31808157584841
KCNMB4,0.318019457549205,0
SETX,-0.16111482954514,0.156844469274979
CCT2,0,0.317767582175853
PSMB5,0,-0.317749160613218
ZNF708,-0.127403314437886,0.190278747609155
ATP1A1,0,-0.31767768514997
RP11-482M8.1,0,-0.317654676425359
SKA3,0.188556463772716,0.129037377985874
VRK3,0.163953638953639,0.153580678580679
ZNF507,0,-0.317509198528235
SOX6,-0.317434257083817,0
MAST2,0,-0.317273372141466
RPL18,0.317165879526059,0
G3BP1,0.237249154691091,0.0798748784566233
ZNF737,-0.316868467914346,0
DLX6-AS1,0,-0.316765465876273
PCSK2,0,-0.316721656875727
MICALCL,-0.316717990042306,0
RNF115,0,0.3166568390232
COPB1,0,0.316541906982452
SECISBP2,0,0.3165017645576
DNAJC13,0,0.316422126483499
CFL1,0.128866071588287,-0.187449689640985
DPM1,0,0.316221060800648
NDUFB9,0.316152680509481,0
KLRG2,-0.316114212452256,0
ZBTB25,0,0.31606153198774
KIAA1257,0.111168191347133,0.204879402933641
ROCK1,-0.119838896357885,-0.196178959343005
SUCLG1,0.0972128496368962,0.218762061037433
CCDC40,-0.0890443279450778,-0.226700925920598
PDE4B,0.173205886124913,-0.14247210627128
EPHX1,0.114290508313421,0.201339841965764
TMEM243,0.117349084465446,0.19809096278795
C8orf44,-0.112935833723397,-0.202477816175519
APOBEC3C,0,0.315332134185672
RP11-106M3.2,-0.128558078170524,-0.186762684844154
RASA2-IT1,0,-0.315316312370704
FAM78A,0.106321733625696,0.208980522399699
LDLRAD3,-0.0839858058608059,-0.231223290598291
NDC1,0.0711980333355855,0.244003596542745
SSX2IP,0.31511229096828,0
RP11-439L8.4,-0.315093780623989,0
C9orf3,-0.156530417579312,0.158526460821027
MX1,-0.31484440022577,0
KB-431C1.4,-0.236222059919965,-0.0786088160557508
PARP9,-0.161539249496364,0.153287579244488
LINC00444,-0.122366424096198,-0.192436860333891
GOLGA2,0,0.314759067070241
HOXA6,0,0.314623699342098
RP11-962G15.1,0,0.314563247553461
AC008834.1,-0.31453984122317,0
RAB38,0,-0.31443654822335
CCR5,0,0.314432606257582
GATS,-0.107352831601245,-0.207073592182716
LDLRAP1,0,0.314419035406426
IL2RG,0,0.314376545390321
SPATC1L,0,-0.314366634169946
CD2AP,0,0.31435861663852
SRF,0,-0.314301700984781
MSMO1,0.239317159006754,0.0748669194300797
REEP1,-0.223690003152684,0.0904450964408758
AC009948.5,-0.249879168680522,-0.0640767098326139
RREB1,0,0.313952956774179
CCNF,0,0.313851781170483
RNY4P7,0,-0.313763927526414
ADAT2,-0.0810868937559291,0.232607401907927
RP11-26J3.1,0,0.313531520831282
RDX,0.106233872705391,0.207262340829186
ITPRIPL2,0,-0.313443897912563
CEBPG,0,0.313289706548133
HHEX,0.114662589181086,0.1985637546698
SRD5A1,0,0.312939636839522
TMEM74B,-0.0897064428479511,0.223223104255206
PRDM2,0,0.312843409897903
HINT1,0.312822649917929,0
SNX14,0,0.312813035533379
SDF2L1,0,-0.312780467121303
MARS2,0.120151950512566,0.192604489503996
PTPRG,-0.149401081209239,-0.163328492705063
AC092614.2,0,-0.312593262167126
CD46,0.207043628859901,0.105543886800796
XXYLT1,0,0.312570113453688
ZHX2,0,-0.312548172208765
AC105760.3,-0.312544919960797,0
TES,0.312465400630611,0
LL22NC03-N27C7.1,0.104897382191203,0.207492987351328
SLC38A1,0,0.312270762205757
CENPH,0.10831509545636,0.203931122765
SLC2A13,-0.219650774332162,0.0925162380000248
SAMD9L,0,0.312097794770995
CCPG1,-0.0762846055312129,-0.235787921328399
PIH1D1,0.165092057460041,0.146918076337758
RP11-715J22.3,-0.104785269265524,0.207201815712572
MTRNR2L1,0.122591924236581,0.189394472581086
RP11-806H10.4,0,-0.311861268383007
WRN,-0.125099138907772,-0.186640796132638
NCKIPSD,0,0.311715032596249
DLAT,0.115136777543648,0.196413117098134
GLTSCR2,0.311500853639609,0
RP11-100L22.2,0,0.311493822538375
CANX,0.16054081364075,-0.150947391987027
TOB1,0,0.311470990352583
HNRNPUL1,0.23838339094507,0.0730179321473489
HNRNPA1,0.311394099837205,0
LINC00922,0.105299414630355,0.206069898152041
PAN3-AS1,-0.145569357973774,0.165734921214394
CCDC66,0.118337279203565,0.192926360257467
SLC8A1-AS1,-0.116589397391048,0.194647741216094
SH2B3,0.21477365880317,0.096411330722288
RP11-418I22.2,0,-0.311181532917016
HK1,0.245633664197584,0.065528079128121
MRPL53,0,0.311107120116247
RPL27A,0,-0.311059325602942
ATRX,-0.193846925156334,-0.117178519567392
PERP,-0.311014479200761,0
SPSB2,0.0801788254925951,0.230826227323813
CTD-2349P21.11,-0.310984606447865,0
VCL,0,0.310929479309176
RN7SL430P,-0.238960304557251,-0.0719284250068162
POLR2I,0.310756543564001,0
SLCO5A1,-0.177075453080288,-0.133642239252705
DOK2,0.0858094105060697,0.224874089100778
GUSB,0.175063119506265,0.135601739293062
ATP6V1F,0.15042658630762,0.160191443611225
GPRIN2,-0.0753123453978625,0.235132673174026
RNF169,-0.150455576679553,-0.159948010464732
CCDC41,-0.310359809637361,0
GHDC,-0.214913120227993,0.095408239222442
FBXO21,0,-0.31031402878428
CS,0,-0.310222632444259
RP13-188A5.1,-0.128253795205054,0.181959682000729
PTPDC1,0,0.310194144453462
AC026188.1,-0.121064222870597,0.189111626806656
COLGALT1,0.134867888422757,-0.175281519099139
RP11-403I13.7,-0.310141619108011,0
UBE2B,0.116550709190384,0.193441190898764
KCND3,0.0710094692201933,0.238938053097345
MTBP,0,0.30981252609198
CD72,0,0.309671298621575
GADD45GIP1,0.309624380367241,0
DPCD,0.166302278995178,0.143312561386375
VAMP5,0.0671064695477151,0.242503851105012
CCNI2,0.231610409186127,0.0779112852152533
PDX1,0.108397756232293,0.201067071000441
ABCB8,0.30934079533579,0
PAXIP1,0.0972537898534104,0.212033696853431
HFE,0,-0.309212551562789
GABRE,-0.147942356021578,0.161212126117449
SS18,0,0.309116766196436
GPRC5A,0.309091139336685,0
ZCCHC14,-0.110310695203681,0.198693597702214
IDE,0,-0.308945747371681
ASF1A,0.093984238861869,0.214918463419075
POMP,0.308902542577136,0
SORD,0.308843774843426,0
RAVER1,0,-0.308688026481559
SNAP29,0,-0.308602718463346
UNKL,0,0.308596735758284
RP11-161H23.5,0.21668679359209,0.0919061456308848
TIPRL,0.308539099162317,0
CDK10,-0.175072341183279,-0.133457240795976
AIF1,0,0.308520397150874
INHBB,0,-0.308479594596518
RP5-1073O3.7,0,0.308475159951425
LAG3,-0.111738677378921,-0.196696719372165
CCDC57,0,-0.308378390286581
STX1A,-0.128891283524904,-0.179481490872211
PARD6B,-0.136718236402682,0.171648332383749
HIST1H2BJ,0,0.308299372905614
RP11-723D22.2,0,0.308291094389839
NWD1,0,-0.308214903946158
FAM118B,0,0.308102026246788
CLRN3,0,-0.308007874134071
PRDX5,-0.112845304954344,0.195141400919677
CCDC24,-0.0695528950244559,0.238408889738486
ZNF852,0,-0.307844302595729
POLR1A,0,0.307814513082311
KCNK2,0,-0.307809413938002
GBP3,0.0997921621135514,0.208014415422637
FCHO2,0,0.307796545279607
KDM4B,-0.118566395987581,-0.18921164716185
CTNND2,0.145603982880601,0.162073543540921
TARS,0.0991367810453298,-0.208532355649652
PXDC1,0,0.307608439084155
CD27,0,0.307543250178936
LAMTOR3,0.109506671156377,0.197838816465577
MCTP2,0,0.307221724858251
POLR2J,0.307189302376841,0
PRSS53,0,-0.307066553874604
CTD-2215L10.1,0.122954046690029,0.1841016905548
STK3,-0.307014476536821,0
RP11-108K3.1,-0.196552698189391,0.110386769096136
AIRE,-0.306889511522339,0
UBXN6,0.0953040800615858,0.211570153679469
ITGAX,0,0.306802939508422
WDR82,0.10265731346077,0.204076490892142
IQUB,0,-0.30668042300748
CACHD1,0,-0.30662718508673
RP11-288H12.4,0,-0.306563347663903
CTD-2516F10.2,-0.306563262221306,0
ATF2,-0.180672736137684,0.125719597282139
SH2D4A,0.207123254621671,0.0992258744000353
SMAGP,0.306318644141194,0
ZNF133,-0.306315608329031,0
ISG20L2,0,-0.306291097927619
PDGFD,0.129092204476637,0.176791545449148
HP1BP3,0,-0.305854759142883
MS4A6A,0.143716464429779,0.162127935982882
ARHGAP39,-0.305802300136889,0
CDC34,0,0.305740953644905
CSNK2A1,-0.205990051454713,0.0997137177694715
NMU,0.305686496807685,0
PPP1R12B,0,-0.305433119209728
SEC14L4,-0.305346460784183,0
CEP70,0,0.305314903144164
RAD9A,0,0.305269888634305
FAM159A,0.0745360564800807,0.230733736762481
ATP6V0E1,0.171980105802069,0.133214422684743
XKRX,0.15048322147651,0.15461744966443
RCN3,-0.103505911314387,0.201579681247757
HIST1H1E,0,-0.305026881110632
NFX1,0,0.304920810022851
CTC-551A13.2,0,-0.304912934703519
SLC35F6,0,-0.304817391790315
RP11-278H7.1,0,-0.304775100344241
CFDP1,-0.114112070086913,0.190645599450631
