xcoord,ycoord,dna_cluster
2128.165,1165.58,2
1037.27,1842.815,2
1420.185,1159.015,1
2019.615,2422.03,1
3261.7,2357.095,1
2096.705,2183.025,1
2351.44,2494.83,1
2084.745,1744.925,1
1635.335,1584.505,1
1904.63,2479.88,1
2308.8,3210.87,0
2074.865,3290.755,0
1478.49,2359.955,2
2025.01,1453.27,2
1296.23,1231.36,1
1323.4,1337.375,1
2166.58,2278.965,1
1735.565,2104.115,1
1876.94,1891.76,1
3030.56,1051.505,0
607.022,2049.58,2
2126.995,2367.3,1
1909.375,1985.425,1
1245.465,1276.405,1
1791.01,1261.325,1
727.935,1874.47,0
1748.76,1338.805,1
877.76,1267.89,2
1678.365,2640.56,2
3431.22,1798.81,2
2406.69,1295.775,2
1977.885,2438.735,1
756.47,1728.935,1
1474.33,2129.075,1
2836.99,1219.53,2
2127.97,1783.795,1
1729,1189.955,1
2217.8,2235.805,1
3216.785,1398.215,0
1422.98,1924.39,1
2741.505,1269.775,2
2289.43,922.285,0
2454.79,3331.575,0
2527.07,746.135,1
2016.105,1987.895,1
2332.395,1658.8,1
2230.345,2266.68,1
1315.275,1017.055,2
2703.22,1922.7,2
2275.845,1371.695,1
3092.83,2607.345,1
2916.55,2272.985,1
2290.535,3407.95,0
1372.085,2853.89,2
2151.045,2310.88,1
1516.255,1277.185,1
2488.98,1323.335,2
2231.385,554.5865,1
1329.705,1673.62,2
1094.665,1836.51,1
2121.6,2533.18,1
1614.73,2008.695,3
2194.92,1293.175,2
2241.395,2016.69,3
1215.695,976.625,1
1288.82,2396.29,2
1990.04,720.135,2
1882.79,1473.68,1
1749.085,1487.655,1
2175.81,2141.425,1
2312.05,1396.33,2
2520.05,1641.51,0
2762.565,1383.655,2
3284.515,2462.85,2
2699.255,2723.045,3
1509.625,1328.34,1
879.905,1468.48,2
1795.495,989.56,2
1141.79,917.475,1
984.425,1477.06,1
3393.13,2516.8,0
1938.82,3371.68,0
994.955,1528.93,2
760.76,2590.51,0
2612.09,740.545,1
2529.67,3313.7,0
3343.925,1823.77,2
1289.015,1196.585,1
2851.55,3125.2,0
2286.18,1633.97,0
1039.09,2676.57,2
1448.395,1144.845,0
1065.09,2268.37,2
2065.7,723.255,2
712.075,2464.995,0
761.215,1576.25,1
1161.16,1170,2
2080,2013.18,1
1576.38,1582.815,1
1877.915,3027.83,1
2982.46,2951.585,0
2004.665,1595.295,1
1269.385,1936.025,1
2525.055,1328.925,2
2111.525,1538.225,2
1246.96,787.995,1
1479.075,1211.015,1
887.445,1438.32,2
1557.4,1614.535,1
1450.605,2697.175,2
1486.68,1115.66,1
2284.88,1738.425,1
2824.965,2831.66,3
1100.19,1749.93,1
3311.88,2769.52,0
1588.145,2080.13,1
1992.835,2505.295,1
2622.685,2426.125,3
1678.755,988.325,2
2106.325,1821.105,1
3310.125,2320.175,1
2423.785,2250.105,3
1557.66,1828.385,2
1893.645,2030.99,1
632.5865,1598.61,1
2823.6,2611.115,3
1534.13,970.71,1
3106.61,2410.525,1
1547.13,994.955,1
1713.14,1670.825,1
2019.875,3121.56,3
2929.16,2845.7,0
710.19,1576.12,1
1751.815,2916.875,1
2269.605,1334.19,1
2318.16,2087.54,3
2178.605,3144.765,0
3069.625,944.515,1
2796.95,2055.95,1
2049.385,3467.815,0
1829.165,2805.01,1
2003.885,2475.59,1
3057.925,2281.11,2
1295.84,779.935,1
2832.7,2076.49,1
725.205,1558.115,1
2590.705,3073.85,0
2129.66,2502.695,1
3104.985,2667.795,1
2138.175,1527.76,2
1927.77,2724.02,0
2431.195,2205.515,3
3136.575,1996.995,1
1125.93,2109.185,2
3095.43,2740.4,2
2954.12,2756.585,1
3231.085,2730.715,0
2059.2,1370.785,2
2995.2,1896.57,2
2865.98,811.655,1
1182.935,1985.295,2
1971.775,2499.25,1
1309.62,1933.165,2
1934.66,1517.815,1
1187.095,956.215,1
3079.31,1677.78,2
2123.42,1605.435,1
869.635,1828.645,1
3383.25,2430.025,0
3175.705,1913.73,2
2498.795,2283.97,1
3226.925,2807.545,0
2052.05,1922.96,1
1664.78,1784.12,3
2053.675,2087.865,1
3184.545,2431.845,1
1906.71,2430.545,1
1328.34,2212.99,2
1604.98,2262.975,0
3514.68,2327.845,0
993.07,1412.775,1
1710.865,973.83,0
2940.73,2098.72,2
3351.53,2307.5,2
2181.53,1154.14,0
2351.7,1606.93,2
2294.175,2452.97,1
2269.67,1838.005,3
720.655,1804.14,1
1637.805,2748.07,1
1676.025,640.341,1
628.2445,1902.81,0
1947.205,1534.52,1
2832.115,3067.74,0
1631.5,1616.29,1
3185.65,2506.725,1
1574.755,2169.635,1
2125.76,1365.195,2
2024.36,1720.03,1
2125.63,2418.26,1
2849.145,2577.575,1
1819.675,559.286,1
1803.555,2425.15,1
3296.93,2301.195,1
3260.92,2324.79,1
1652.885,2921.165,1
1275.95,1718.275,1
1743.885,832.325,1
1972.75,1022.255,0
1128.92,2137.33,2
3189.355,2276.235,1
1581.905,2347.41,2
1756.885,3154.32,1
3153.28,2741.44,0
597.506,1789.125,1
1455.87,1154.27,1
2142.595,693.095,2
2049.45,3148.08,3
1699.295,548.3595,0
2353.91,1336.92,2
908.115,1403.09,0
2255.63,2620.8,3
1813.175,1316.12,1
3058.445,1605.24,2
2525.64,3217.435,0
1788.215,2904.655,1
2411.305,2568.345,1
1395.485,2873.13,2
2843.75,3103.49,0
1315.34,814.905,2
3435.965,1780.48,2
2214.03,1344.07,1
1363.18,1939.015,2
2962.44,2016.755,2
1823.64,2635.36,1
1888.445,2422.615,1
782.73,2137.525,2
736.645,1613.56,1
1789.385,591.708,1
1320.54,1189.435,1
2378.35,690.365,2
1714.7,1446.25,2
2148.055,1104.025,2
3254.81,2425.085,2
658.645,1591.59,1
2002.65,1583.53,1
1794.455,3047.85,0
1618.825,2303.665,2
2760.03,2155.855,1
956.54,1778.01,1
2370.16,3253.315,0
1339.325,2162.16,2
2638.285,2136.745,1
2541.305,2183.675,1
1492.335,1143.935,1
2985.385,2012.79,2
2613.26,2121.535,1
3097.51,2671.825,1
2212.34,2520.96,1
1344.655,1959.49,1
2629.445,1280.11,0
1351.74,1706.055,2
2425.15,2993.64,3
2347.28,2486.185,1
3024.19,2934.23,0
1675.895,1321.775,2
3033.16,2667.73,2
3220.295,2185.3,1
2866.045,2708.42,0
1200.485,1818.57,2
3253.25,2119.455,1
2642.77,2087.995,1
2139.475,1168.57,2
1671.67,3074.76,1
2064.66,622.323,2
1808.17,1476.93,1
2108.795,2401.75,0
1403.22,1685.19,2
1142.57,839.215,2
1731.73,1080.235,1
1766.18,2083.51,1
1963.78,2591.03,1
3128.19,2607.67,1
1385.865,2481.375,2
1394.185,1049.1,2
2247.7,2328.43,1
2591.355,1991.86,1
2262.715,2782.65,3
1785.03,1607.84,1
1349.79,2505.23,2
2460.38,1852.11,1
2293.525,1755.78,1
2542.215,1267.11,1
1838.135,2508.025,1
1695.46,2325.83,1
2426.645,664.82,0
2530.645,2132.585,1
1853.93,1783.015,1
2722.33,698.295,0
1756.82,1185.21,0
784.81,2506.79,2
2593.24,727.415,1
1035.97,2687.425,2
2724.605,2165.735,1
2503.865,3094.455,3
2155.985,640.822,1
1000.61,1867.45,0
1486.68,3188.055,0
1690.13,1281.215,1
2465.125,1441.83,2
725.4,2122.51,2
1930.5,2485.99,1
1620.645,2919.67,1
2177.5,2514.72,1
895.05,1686.815,1
1723.085,1664.845,1
1870.765,765.115,2
1687.595,1204.905,1
1651.065,1610.7,1
1345.695,1534.585,2
1915.485,2770.82,1
1828.515,2835.3,1
1540.24,2782,0
2421.965,1517.815,2
850.785,2201.095,2
1666.86,2508.87,2
1566.955,3071.445,1
1746.485,2361.255,1
2037.165,1871.35,1
3409.77,1486.94,2
2136.94,2422.55,1
3185.065,2149.03,1
2412.735,1487.85,2
1430.975,2074.995,1
2583.425,2130.895,1
2859.675,1895.855,2
2591.42,2005.64,1
2360.8,2722.33,3
1630.525,1367.21,2
1232.14,1756.3,0
1100.71,2115.945,2
3157.505,2403.31,1
3090.425,2350.335,1
2827.5,3076.515,0
870.61,1362.205,2
2080.78,680.03,2
2157.22,1183.65,2
884.78,2422.94,2
1116.375,1889.03,1
1239.03,1395.81,2
2445.235,2518.36,1
2656.94,1493.505,1
2076.88,1492.595,2
1532.7,2077.14,1
3133.845,2506.725,1
2309.97,2574.65,1
1442.09,2071.94,1
2663.18,1446.835,1
3503.825,2360.475,0
2036.645,1380.34,2
1258.14,1709.11,1
1183.585,1747.46,0
2009.995,1554.41,1
1740.96,2976.48,0
1077.96,1220.635,2
1334.775,974.285,2
1996.345,1800.63,1
2223.715,1350.05,1
1814.54,3104.595,1
2454.335,2503.54,1
3151.98,1155.18,1
1731.795,1430.975,2
1227.395,2301.39,2
2421.575,1813.5,0
1265.16,1577.16,2
1893.19,1539.785,1
2215.525,764.4,1
688.415,1669.655,1
2964.65,3214.575,0
2493.79,1800.695,1
2325.31,1759.68,1
2111.46,3396.51,0
936.715,1832.09,1
2012.14,2699.45,1
1991.275,2520.18,1
2716.22,1500.07,1
2109.64,2475.005,0
1449.825,1322.425,1
2558.465,2266.485,1
3169.205,1942.135,2
1686.62,2565.745,1
2720.055,1636.83,1
1574.43,626.0735,1
2117.635,1782.625,1
2189.525,841.425,2
2848.885,2039.31,2
1711.125,2402.92,1
2268.24,603.174,1
3131.765,2334.15,0
1623.245,2940.47,1
1295.125,1216.475,1
1522.105,1794.195,3
3206.58,1344.525,1
2593.175,770.64,2
2064.4,1855.035,1
3146.455,1993.68,1
1085.305,1955.46,1
2702.505,1645.02,0
3039.27,2471.04,2
1213.03,1501.76,1
3165.5,1533.09,3
2110.355,1790.425,1
2728.05,2947.685,3
2688.79,1064.765,2
1806.545,755.495,1
2051.53,1447.095,2
1316.055,1950.78,1
1905.41,1777.1,1
1370.85,1480.245,1
1537.705,1508.91,1
2177.11,1137.045,2
2534.415,2637.44,3
2601.755,2315.04,1
856.31,1716.325,1
1819.285,2016.95,1
976.69,1803.685,1
1391.975,2060.305,1
1887.86,1759.29,1
1545.7,2085.2,1
2592.59,1397.305,2
1825.98,3133.13,1
2038.27,1811.94,1
2730.13,1488.37,1
2088.97,2841.67,3
3169.01,2143.31,1
2311.14,1640.015,1
2488.135,2238.86,1
1731.86,853.97,1
2550.535,2191.02,1
2122.25,1224.86,2
3452.735,2397.46,0
2143.96,1570.92,2
3149.185,2638.22,1
2685.215,2264.21,2
1049.425,1783.47,2
2955.875,2738.125,1
2178.15,1826.76,1
1492.855,1216.54,1
1917.63,2457.195,1
2159.365,1339.39,2
3253.9,1910.675,2
3442.53,2487.16,0
1995.305,2892.89,3
3357.315,2719.275,0
1569.685,1622.92,1
1434.16,2118.74,1
1375.985,1144.26,1
1877.655,2329.6,3
1816.295,3318.575,0
1348.75,1279.915,1
2489.825,1105.325,2
1006.525,2515.565,2
2066.025,1537.835,2
2248.48,1705.145,1
2215.655,2623.465,3
1650.025,2135.25,1
2183.025,1070.81,1
1856.92,1809.015,1
1358.955,1302.73,1
2325.635,1624.935,2
2698.28,1227.135,1
1832.935,1988.545,1
1917.5,1647.295,1
1370.655,3082.495,0
2234.44,1618.825,1
1982.5,2478.32,1
748.995,2124.265,2
2620.865,1441.115,1
3536.455,2213.64,0
1863.095,2947.75,1
2419.56,613.5155,2
1344.2,1693.315,2
2551.51,1353.95,2
3191.565,1693.64,3
2028.26,2171.26,1
2085.915,2608.385,0
2146.56,2531.815,0
3188.25,1102.4,0
1013.61,1972.685,2
865.605,1521.195,2
2394.145,2284.62,0
2181.4,1689.09,1
2284.1,1504.295,1
2239.64,1609.4,1
2002.845,1892.995,1
2665.52,2125.5,1
1973.725,1688.115,1
1728.87,2961.66,0
1767.805,3007.355,1
2059.395,1971.515,0
862.875,1820.325,1
2571.725,1481.22,2
2292.81,2493.01,1
3157.245,2855.255,0
1880.45,575.2955,1
2758.6,3258.71,0
1728.025,2060.24,1
2337.66,2969.2,3
641.1795,2026.245,2
2244.32,2255.11,1
2004.405,2164.11,1
1264.705,1441.57,2
2325.115,2610.205,1
1878.175,2359.955,3
2201.81,563.3745,0
3132.74,2094.95,2
3375.06,2551.12,0
934.245,1410.89,2
1424.605,1677.78,1
2164.825,1663.155,0
3106.025,2234.18,2
2967.77,1823.25,2
2889.38,2591.485,1
1549.925,1118.715,1
2453.815,2174.445,3
2689.765,2037.23,1
2739.88,2059.07,1
2799.42,2851.68,3
1705.34,2229.955,0
1989.715,2850.575,3
2203.305,2327.715,1
1536.21,1379.04,2
1292.265,3070.21,0
3460.73,2366.325,0
3298.75,1281.02,2
1892.995,2398.695,1
1934.92,1740.765,1
3070.275,2574.325,1
1287.975,1068.08,2
3180.255,2002.975,1
616.694,2064.075,2
1788.865,1507.74,1
976.885,1636.765,2
2706.925,2115.945,1
2242.76,2553.07,1
3289.195,2348.775,1
2368.86,1597.18,2
1391.78,1266.98,1
1320.995,1234.545,1
3411.72,1802.645,0
2968.16,1714.895,2
2070.575,2478.515,1
1794.585,1482.13,0
2552.745,2890.81,3
1666.08,2530.58,2
1718.665,2725.71,1
2388.035,2555.67,0
2760.485,3307.46,0
3285.62,1969.11,1
2601.69,2525.38,1
1259.115,2135.25,2
2168.335,3368.95,0
942.24,1693.315,0
2694.445,2295.93,2
1696.305,1854.97,1
1709.045,823.485,0
2177.76,673.595,1
1793.935,1647.295,1
2188.29,1125.605,2
1121.51,1752.01,1
2210.585,1400.815,2
1509.04,1651.455,1
1784.51,1517.165,1
988.325,1433.9,1
787.15,2045.485,2
1627.535,631.202,1
1754.285,2878.135,1
1258.725,774.475,1
3053.7,2570.165,1
1551.745,2020.785,3
1577.42,3015.675,1
2076.295,1259.245,2
886.6,2161.445,2
1451.645,711.36,1
2516.28,1895.4,1
1718.795,2092.675,1
1331.265,882.895,0
2450.825,668.265,2
3170.895,1987.44,1
2015.585,1196.39,2
1448.07,2201.745,2
2255.5,877.825,1
1885.91,1180.985,2
1736.475,2888.795,1
2060.76,1829.945,1
2138.63,1680.575,1
1406.145,1167.14,1
3099.07,2345.07,1
1915.225,1474.785,1
1090.44,1881.36,1
3072.03,2620.475,1
3390.92,2559.05,0
2883.79,3257.605,0
1759.29,1016.99,1
2920.775,1666.015,2
1294.605,1484.925,2
2700.75,1605.11,1
2821.78,3046.42,0
3412.63,2445.885,0
602.8945,1628.64,1
1302.99,2651.675,2
2378.025,1616.42,2
2997.475,3096.73,0
1338.415,2253.615,2
3246.425,1967.42,1
2029.495,559.3315,1
2167.685,2435.42,1
627.107,1557.79,1
2792.855,1808.17,1
2498.145,2706.99,3
854.555,1197.885,2
2712.06,1086.735,2
2596.685,2324.66,1
3206.32,1901.575,2
1441.7,3357.12,0
1410.24,1116.505,1
1819.48,1309.425,1
2985.515,2600.13,1
973.375,1913.665,1
1384.11,1687.985,2
2132.845,1657.955,1
1448.265,2982.85,2
1257.035,2003.755,1
2623.01,2756.325,3
817.7,1815.645,1
1499.095,1160.445,1
1651.325,1286.48,2
1513.33,1354.34,1
811.98,2742.025,0
1423.11,1080.235,1
3232.71,1175.005,1
1475.76,1519.245,1
1585.805,1142.44,1
636.0055,1731.925,1
2694.965,821.6,2
1352.065,1608.36,2
1267.24,1146.08,1
2164.63,1738.815,1
2023.45,3489.785,0
1300.52,1355.77,1
1478.62,1608.49,1
2426.84,2679.755,3
1928.225,1806.35,1
1722.63,3152.24,0
2265.38,763.36,2
1763.905,1928.355,1
3339.96,2526.875,0
748.345,1755.065,0
2352.87,1689.22,1
3153.02,1363.05,3
2915.055,1075.49,2
1881.815,2979.08,1
2832.83,2844.985,3
1323.465,1466.205,1
827.58,1815.58,1
2152.345,1143.74,2
3341.715,2675.92,0
3204.435,2081.3,1
2520.635,731.51,1
2807.35,2183.545,1
2031.51,2718.95,0
1749.605,3424.2,0
2018.12,2840.24,3
2064.855,1988.805,0
2551.51,2278.12,0
1666.405,2450.76,2
2619.24,2934.035,3
1537.055,2118.61,1
1701.96,3210.675,0
1451.255,3371.29,0
1185.6,2094.625,2
1391.78,1360.06,1
1686.23,2035.02,1
864.565,2548.715,2
956.93,1417.325,2
1013.155,1929.98,2
1327.885,1924.455,2
1536.145,3286.465,0
2467.27,954.2,2
3115.385,2900.365,0
1993.94,1564.355,1
2061.865,547.937,1
2599.805,1435.07,2
579.735,2008.435,2
2285.985,2360.02,1
2336.685,2623.465,1
2352.74,1736.28,1
1698.97,1515.41,1
2145.13,2430.935,1
2752.165,774.215,0
2963.09,2857.985,0
1359.605,1280.175,1
3132.545,2278.055,0
1804.725,554.255,1
2764.255,2137.07,1
2179.775,2438.085,1
3266.25,2659.8,0
2167.035,1448.98,2
2027.675,1656.005,1
1907.23,2455.57,1
1369.03,2623.01,2
1371.37,1446.185,1
3229.265,2287.025,1
2659.085,1790.815,2
1706.835,1066.065,0
1921.66,2920.97,1
1110.33,988.455,0
3239.99,1546.09,2
1703.325,2383.81,0
1106.17,903.89,1
1089.725,1752.985,1
1990.365,1969.825,0
1414.53,1897.48,1
1513.135,3143.985,0
1776.19,2206.49,2
2448.68,1213.095,2
1743.82,1822.795,1
2648.945,1293.24,1
2611.83,829.465,2
2247.375,1177.93,1
1766.7,2421.9,1
2325.96,748.54,2
2621.97,1463.475,1
2059.85,2267.33,1
924.95,1793.675,1
2397.98,1704.365,1
1331.33,1158.235,1
2075.71,2386.28,1
2071.81,1754.09,1
1819.285,2754.83,1
3128.06,2385.825,1
1789.515,3360.76,0
2782.78,1625.195,1
1047.8,1501.5,2
1645.085,2863.77,1
2126.345,1023.62,2
1798.42,1955.07,1
1771.445,2675.27,0
1933.62,2551.25,1
2206.62,2614.235,3
1809.99,2803.645,1
1497.275,2872.74,1
2249.975,1189.76,1
3144.96,2872.74,0
2155.595,2514.525,1
2655.055,673.92,2
1902.095,1566.305,1
2355.145,3209.96,0
2311.855,1355.055,0
1168.44,1105.325,2
3105.115,1971.125,2
1540.565,3256.825,0
2665,2010.58,0
1364.545,1289.08,0
2511.34,1773.525,2
2458.82,1618.825,2
2344.81,1756.105,1
2219.425,2818.725,3
2522.195,1095.51,2
2675.14,907.66,2
1988.22,1735.11,1
704.6,1714.505,1
1900.925,1229.215,2
1978.665,2504.645,1
1630.2,3162.965,0
2179.19,1189.11,2
1792.31,1725.88,1
1317.03,1384.565,2
976.17,1862.315,1
1121.705,1128.595,2
3100.24,2579.265,1
1445.795,1329.835,1
3263.455,2315.365,1
3209.115,2114.125,1
2093.65,2468.115,1
2295.15,1669.07,1
2468.245,1929.915,0
717.145,1668.095,1
1617.85,1270.685,2
1846.91,2824.25,1
3053.375,2596.1,1
1184.885,1163.695,0
2016.755,1601.665,1
1875.445,2542.995,1
2901.08,2522.13,0
2311.14,2711.15,3
3215.81,1190.67,1
3186.95,1916.005,2
564.356,1957.67,2
2312.96,1790.685,1
1216.8,1981.395,1
2047.89,904.41,2
2611.765,1705.6,2
2905.695,3175.12,0
2261.285,1158.56,1
985.01,1359.28,0
1997.515,2306.2,3
1461.915,3293.095,0
2184.26,1442.87,1
1176.76,1711.385,1
2840.305,2922.92,2
840.515,1732.315,0
1597.18,1327.625,2
2886.845,2906.8,2
2320.435,2653.43,1
2523.17,2554.37,1
776.425,1829.555,1
3445.13,2535.455,0
679.51,2424.37,0
3241.16,2289.69,1
1067.755,1797.315,2
1860.69,3399.24,0
2169.245,1429.805,2
1511.055,2123.29,1
2457,2203.37,3
1833.065,2867.475,1
1695.655,2795.325,0
3037.775,2711.93,2
1124.045,1685.775,0
1418.3,2025.335,1
1741.87,1206.725,1
1010.36,1952.145,2
1511.445,1208.545,1
1741.805,1480.18,1
1631.11,2785.705,0
1451.19,1597.635,1
2229.76,1315.145,1
1279.915,1688.57,0
2088.45,1110.07,2
2654.21,2098.72,1
2896.14,1833.845,2
1025.375,1482.585,1
2142.725,2190.825,1
1116.44,1708.72,0
2421.705,3020.225,3
1049.49,1927.445,1
1373.97,1703.585,2
2613.325,2045.94,0
1023.425,2206.555,2
2798.835,778.505,1
1303.315,1406.08,2
3060.785,2529.02,2
2206.75,3111.55,3
1724.84,1073.345,1
1708.85,810.225,1
1385.475,1201.005,1
2882.1,2169.245,1
2142.01,1738.035,1
1512.615,2454.66,2
2192.645,1077.505,1
2298.985,1171.04,1
2709.395,2518.62,3
1687.92,3129.945,1
2411.175,1530.62,2
683.28,2532.075,0
2407.405,1460.42,2
1933.165,2592.59,1
2638.09,2042.95,1
1403.675,2068.56,1
838.5,2278.77,2
1717.3,3243.175,0
891.735,1827.15,1
2340.975,1825.2,1
1868.035,2825.16,1
1669.98,2644.98,2
1769.365,2995.72,1
1818.57,2914.535,1
2096.77,2542.02,1
2102.62,1852.5,1
840.385,1761.24,1
1745.445,2573.35,1
1405.95,1960.595,1
1109.42,1938.495,0
1867.32,1983.345,1
3253.835,2364.7,1
841.23,1563.9,2
1642.225,1150.955,0
1608.035,2307.175,2
2500.55,2221.7,1
2138.76,2381.73,1
2940.73,1988.935,2
3028.35,946.985,3
1486.225,2421.965,2
2044.315,1777.685,1
2784.015,3214.51,0
3135.015,2597.14,0
1323.205,1981.07,1
2259.14,1699.23,1
2026.245,2566.07,1
1561.365,2355.535,2
1884.805,2880.605,1
2550.47,1569.165,2
3222.765,2065.765,1
2056.21,2113.02,1
1757.665,1484.145,1
2169.05,1337.96,2
1658.8,2522,2
1616.68,3262.48,0
1305.525,1989.195,1
2317.445,1675.31,1
1634.425,1146.925,0
2793.375,796.315,1
2531.945,1318.135,2
819.65,1776.58,1
2197.65,2427.88,1
2455.115,3452.93,0
2212.795,1064.115,1
2139.41,2773.94,3
2501.655,2524.34,1
2362.88,804.115,2
2180.88,547.5665,1
3090.62,3044.73,0
3108.365,2394.665,1
1141.92,1885.845,1
1687.075,3147.04,1
2782.325,1224.47,2
2805.79,2951.195,2
1604.72,2754.57,2
1596.53,685.945,1
2271.165,1696.955,0
3525.665,2298.53,0
672.555,1889.225,1
2646.8,1556.165,1
2214.745,1491.035,1
1839.955,1573.26,1
1533.48,2177.175,1
1437.475,2101.06,1
2266.745,1668.745,1
2999.23,1824.745,1
2737.475,1437.865,1
3225.17,2355.73,1
1661.4,1468.48,2
1880.06,1231.1,2
2740.075,2112.825,1
913.9,2784.6,0
3207.88,2298.27,1
2916.745,1618.825,1
1495.065,1085.11,1
2193.685,790.855,2
1796.015,1533.35,0
967.395,1374.295,1
3386.76,1773.46,2
2352.285,2593.045,1
3219.19,2295.67,1
2191.15,2246.79,1
1444.17,2867.28,0
1418.885,1845.22,2
2584.855,1340.3,1
1193.855,976.625,1
1608.295,749.71,2
1812.265,2763.28,1
2661.425,1437.67,1
1818.895,1479.92,1
1744.145,1468.35,0
2661.035,3331.185,0
1901.64,3005.6,1
1050.725,2264.6,2
2083.965,1860.69,1
3071.25,3092.895,0
2249.325,1794.715,1
1460.94,1667.445,1
2247.05,2364.44,1
1542.45,2171.26,1
1956.825,1630.2,1
1169.35,1967.94,1
1948.83,1693.38,1
2286.57,2313.155,1
2375.75,2269.93,0
1514.955,1542.255,1
1657.24,1043.575,1
2011.75,2417.87,1
2249.65,2881.905,3
2483.91,878.8,2
1991.145,2568.8,1
1806.09,668.265,2
1736.54,562.3605,1
1195.61,1207.31,2
1683.565,1015.95,2
3194.035,2515.89,0
1288.625,2883.465,2
1851.33,2925.13,1
2478.06,1263.08,2
1821.625,2696.265,1
1699.035,1546.545,1
2202.915,1595.88,1
1509.235,1169.48,1
1391.065,1380.275,0
3346.135,2744.56,0
1827.995,3292.055,0
1008.605,1969.37,2
2145.65,2331.615,1
753.87,2133.365,2
1872,641.5305,2
2195.96,931.06,2
662.61,1869.335,1
1186.965,946.79,1
1665.235,3004.3,0
2165.475,996.71,2
1249.04,2259.985,2
3273.335,2648.035,0
2262.52,2319.2,1
2428.4,2260.115,1
3167.19,2041.13,1
1655.745,2198.235,1
2273.375,3019.77,3
1261.26,3238.235,0
1753.83,1816.425,1
778.18,2662.465,0
1377.22,1154.79,1
3105.765,1521.39,3
1163.11,1973.27,2
2271.165,840.775,1
1145.755,2506.53,2
759.785,1702.935,0
3196.05,2162.745,1
1440.14,1178.84,1
3039.14,1874.925,1
2194.92,1240.33,2
1424.475,1790.685,2
1749.41,2046.98,1
3022.955,1889.485,1
2920.19,2316.86,2
1027.065,2643.095,2
2638.155,1490.255,0
2167.36,1828.45,1
659.1,1677.195,1
3216.2,2000.05,1
2325.765,3427.19,0
2530.32,1215.89,1
1326.13,2174.445,0
1991.47,613.6455,1
1221.48,2478.775,0
1210.3,893.945,0
1331.07,1144.13,1
849.095,1661.79,1
2200.51,2565.615,1
2397.005,1798.16,1
2774.85,2943.655,3
1386.255,2254.98,2
1198.86,1975.025,1
2086.24,2392,1
2344.68,1673.165,1
2159.3,2404.87,1
3014.115,2277.665,2
2345.07,744.835,2
3480.62,1687.725,1
649.3045,2320.175,2
1995.175,2550.47,1
1153.425,2163.005,2
1851.135,2785.25,1
1136.07,1524.9,2
1092.39,2906.54,0
1796.145,2497.235,1
2384.2,3010.735,3
2564.445,1775.865,0
1640.535,981.5,2
2507.115,1579.825,1
2595.58,2639.39,3
1338.545,2427.1,2
1162.005,2683.005,2
716.82,1835.925,1
1931.54,2409.355,1
1013.48,1333.865,2
2100.41,1014,2
1361.945,1322.23,1
2531.035,2729.805,3
1784.575,2024.62,0
2828.735,1671.54,2
1543.1,2465.255,2
1585.935,2969.59,1
722.995,2038.66,0
624.481,2072.33,2
2091.96,2374.905,1
1172.47,2661.425,2
3514.615,2356.77,0
2257.71,1758.705,1
2998.255,1527.5,0
886.08,2853.305,0
2200.445,1578.005,1
2938.13,1718.535,2
2533.7,1684.735,2
2346.24,2084.81,3
2321.8,2810.86,3
784.68,1781.195,1
1433.38,1133.86,1
1706.575,775.255,1
3015.025,1378.13,0
1783.08,1296.1,1
1760.265,3421.145,0
1999.595,1655.745,1
950.365,1643.98,2
1761.695,1809.86,1
3288.48,2453.165,2
969.02,1432.6,1
1762.8,1214.85,1
1390.35,1132.95,0
1780.87,3091.79,1
2263.69,1785.615,1
937.69,2530.905,2
1237.21,1765.335,1
2498.795,1446.575,2
1830.27,1180.465,1
2201.095,1404.325,2
2387.71,2505.62,1
3147.625,1954.745,2
2590.64,2082.6,1
2226.64,2396.42,1
1410.5,1066.065,1
1967.29,1587.755,1
2849.405,1235.26,2
926.25,1848.795,1
2030.99,612.599,1
1990.56,1585.675,1
1903.005,2890.745,1
2839.85,988.975,2
1791.075,680.55,2
2791.75,2666.625,3
2492.555,1852.175,1
1822.405,3302.845,0
1599.325,2609.49,2
1687.985,2958.93,0
1732.25,1509.885,1
2426.06,783.38,2
1165.32,1684.15,0
2311.92,2289.235,1
2885.285,1511.445,2
1534.715,2166.45,1
1734.915,2597.855,0
2347.995,711.815,2
2160.34,2257.32,1
2773.225,2125.175,1
2285.465,1584.83,2
2104.115,1907.035,1
1731.015,2516.475,1
1410.37,1935.895,1
1435.33,1308.84,1
1621.23,3380.845,0
2100.605,1561.82,2
3160.755,2108.665,1
2985.125,2909.985,0
1818.765,2790.97,1
1645.28,1774.175,3
1646.84,1051.765,1
1072.825,1408.94,2
1713.205,1366.625,2
1803.815,1673.425,1
2584.465,1449.11,2
2430.155,1928.225,3
2271.815,1993.68,3
1533.87,1181.18,0
2607.15,3234.205,0
2053.48,1873.82,1
2978.755,1563.445,2
1649.05,781.04,0
1160.9,1831.245,2
2768.61,723.19,2
2376.075,716.17,2
2750.995,2989.61,3
3090.23,2020.72,2
2281.825,2718.43,0
1978.6,2548,1
1376.05,1090.18,1
2219.555,1585.675,1
1767.74,1689.285,1
2413.58,2146.69,3
2036.71,2005.64,1
2009.475,2615.21,1
2043.925,2598.115,1
1822.925,2643.355,1
2028.585,1807.715,1
2277.145,606.2745,1
